raceId,driverId,lap,position,time,milliseconds
858,814,16,10,"1:48.370",108370
858,814,17,8,"1:48.569",108569
858,814,18,8,"1:48.640",108640
858,814,19,8,"1:49.735",109735
858,814,20,9,"1:49.470",109470
858,814,21,9,"1:48.821",108821
858,814,22,9,"1:48.807",108807
858,814,23,9,"1:48.623",108623
858,814,24,9,"1:48.722",108722
858,814,25,9,"1:48.607",108607
858,814,26,9,"1:49.269",109269
858,814,27,9,"1:51.287",111287
858,814,28,12,"2:06.603",126603
858,814,29,12,"1:46.172",106172
858,814,30,12,"1:45.881",105881
858,814,31,12,"1:46.496",106496
858,814,32,12,"1:47.644",107644
858,814,33,11,"1:46.028",106028
858,814,34,9,"1:45.679",105679
858,814,35,9,"1:47.605",107605
858,814,36,9,"1:45.264",105264
858,814,37,9,"1:45.118",105118
858,814,38,9,"1:47.519",107519
858,814,39,9,"1:45.035",105035
858,814,40,9,"1:44.751",104751
858,814,41,9,"1:44.691",104691
858,814,42,9,"1:44.726",104726
858,814,43,9,"1:44.661",104661
858,814,44,9,"1:44.795",104795
858,814,45,9,"1:44.818",104818
858,814,46,9,"1:44.238",104238
858,814,47,9,"1:44.303",104303
858,814,48,9,"1:44.656",104656
858,814,49,9,"1:44.120",104120
858,814,50,9,"1:44.837",104837
858,814,51,9,"1:45.647",105647
858,814,52,9,"1:45.310",105310
858,814,53,9,"1:45.805",105805
858,814,54,9,"1:45.080",105080
858,814,55,9,"1:46.635",106635
858,155,1,11,"2:00.621",120621
858,155,2,11,"1:51.144",111144
858,155,3,11,"1:51.742",111742
858,155,4,13,"1:52.543",112543
858,155,5,15,"1:54.261",114261
858,155,6,23,"2:06.007",126007
858,155,7,23,"1:47.913",107913
858,155,8,23,"1:48.989",108989
858,155,9,22,"1:49.747",109747
858,155,10,20,"1:51.554",111554
858,155,11,20,"1:48.030",108030
858,155,12,19,"1:48.183",108183
858,155,13,18,"1:48.254",108254
858,155,14,18,"1:48.536",108536
858,155,15,17,"1:47.743",107743
858,155,16,16,"1:47.480",107480
858,155,17,15,"1:47.633",107633
858,155,18,14,"1:47.880",107880
858,155,19,11,"1:47.161",107161
858,155,20,11,"1:47.507",107507
858,155,21,10,"1:47.647",107647
858,155,22,10,"1:47.191",107191
858,155,23,10,"1:47.395",107395
858,155,24,10,"1:47.192",107192
858,155,25,10,"1:46.792",106792
858,155,26,10,"1:47.185",107185
858,155,27,10,"1:47.158",107158
858,155,28,9,"1:47.018",107018
858,155,29,9,"1:47.260",107260
858,155,30,9,"1:47.337",107337
858,155,31,9,"1:47.853",107853
858,155,32,9,"1:47.544",107544
858,155,33,9,"1:49.688",109688
858,155,34,13,"2:08.629",128629
858,155,35,12,"1:45.617",105617
858,155,36,12,"1:45.150",105150
858,155,37,12,"1:45.175",105175
858,155,38,11,"1:45.654",105654
858,155,39,11,"1:44.646",104646
858,155,40,11,"1:44.780",104780
858,155,41,11,"1:44.607",104607
858,155,42,11,"1:44.546",104546
858,155,43,11,"1:44.680",104680
858,155,44,11,"1:44.969",104969
858,155,45,11,"1:44.510",104510
858,155,46,10,"1:43.997",103997
858,155,47,10,"1:43.521",103521
858,155,48,10,"1:43.944",103944
858,155,49,10,"1:43.658",103658
858,155,50,10,"1:43.806",103806
858,155,51,10,"1:44.688",104688
858,155,52,10,"1:44.253",104253
858,155,53,10,"1:44.187",104187
858,155,54,10,"1:48.212",108212
858,67,1,12,"2:00.901",120901
858,67,2,12,"1:51.456",111456
858,67,3,10,"1:49.253",109253
858,67,4,10,"1:48.517",108517
858,67,5,10,"1:48.704",108704
858,67,6,10,"1:49.303",109303
858,67,7,10,"1:48.646",108646
858,67,8,10,"1:48.600",108600
858,67,9,10,"1:49.617",109617
858,67,10,10,"1:48.712",108712
858,67,11,10,"1:48.763",108763
858,67,12,10,"1:48.519",108519
858,67,13,10,"1:49.534",109534
858,67,14,9,"1:49.513",109513
858,67,15,9,"1:47.400",107400
858,67,16,9,"1:48.088",108088
858,67,17,7,"1:47.094",107094
858,67,18,7,"1:49.452",109452
858,67,19,16,"2:26.033",146033
858,808,1,13,"2:01.330",121330
858,808,2,13,"1:51.797",111797
858,808,3,12,"1:50.775",110775
858,808,4,11,"1:50.283",110283
858,808,5,11,"1:48.570",108570
858,808,6,11,"1:48.690",108690
858,808,7,11,"1:48.180",108180
858,808,8,11,"1:48.137",108137
858,808,9,11,"1:48.737",108737
858,808,10,11,"1:48.554",108554
858,808,11,11,"1:48.799",108799
858,808,12,11,"1:48.413",108413
858,808,13,11,"1:48.920",108920
858,808,14,11,"1:50.689",110689
858,808,15,11,"1:49.047",109047
858,808,16,11,"1:48.947",108947
858,808,17,11,"1:52.304",112304
858,808,18,11,"1:50.631",110631
858,808,19,13,"2:07.937",127937
858,808,20,12,"1:49.994",109994
858,808,21,12,"1:47.688",107688
858,808,22,12,"1:47.786",107786
858,808,23,12,"1:47.701",107701
858,808,24,12,"1:47.631",107631
858,808,25,11,"1:47.665",107665
858,808,26,11,"1:47.257",107257
858,808,27,11,"1:47.140",107140
858,808,28,10,"1:47.400",107400
858,808,29,10,"1:47.264",107264
858,808,30,10,"1:47.292",107292
858,808,31,10,"1:47.128",107128
858,808,32,11,"1:48.565",108565
858,808,33,12,"1:49.428",109428
858,808,34,11,"1:47.470",107470
858,808,35,10,"1:48.005",108005
858,808,36,10,"1:47.758",107758
858,808,37,10,"1:47.979",107979
858,808,38,12,"1:49.193",109193
858,808,39,14,"2:03.694",123694
858,808,40,13,"1:44.955",104955
858,808,41,13,"1:44.736",104736
858,808,42,13,"1:44.465",104465
858,808,43,13,"1:44.450",104450
858,808,44,13,"1:44.380",104380
858,808,45,13,"1:44.307",104307
858,808,46,13,"1:44.320",104320
858,808,47,13,"1:43.871",103871
858,808,48,13,"1:43.831",103831
858,808,49,13,"1:45.010",105010
858,808,50,13,"1:45.865",105865
858,808,51,13,"1:44.298",104298
858,808,52,13,"1:43.673",103673
858,808,53,13,"1:44.272",104272
858,808,54,13,"1:44.089",104089
858,153,1,14,"2:01.827",121827
858,153,2,14,"1:51.789",111789
858,153,3,13,"1:50.788",110788
858,153,4,12,"1:50.556",110556
858,153,5,12,"1:48.792",108792
858,153,6,12,"1:48.630",108630
858,153,7,12,"1:48.961",108961
858,153,8,12,"1:48.787",108787
858,153,9,12,"1:48.479",108479
858,153,10,12,"1:48.587",108587
858,153,11,12,"1:48.613",108613
858,153,12,12,"1:49.471",109471
858,153,13,12,"1:48.619",108619
858,153,14,12,"1:48.905",108905
858,153,15,12,"1:50.525",110525
858,153,16,23,"2:33.271",153271
858,153,17,22,"1:49.425",109425
858,153,18,20,"1:50.175",110175
858,153,19,19,"1:49.085",109085
858,153,20,18,"1:48.348",108348
858,153,21,18,"1:47.897",107897
858,153,22,18,"1:48.330",108330
858,153,23,18,"1:49.344",109344
858,153,24,17,"1:50.015",110015
858,153,25,17,"1:49.298",109298
858,153,26,17,"1:47.924",107924
858,153,27,17,"1:47.542",107542
858,153,28,17,"1:47.681",107681
858,153,29,17,"1:47.493",107493
858,153,30,17,"1:49.119",109119
858,153,31,17,"1:50.893",110893
858,153,32,17,"1:48.237",108237
858,153,33,17,"1:47.725",107725
858,153,34,17,"1:48.893",108893
858,153,35,18,"2:07.109",127109
858,153,36,18,"1:44.678",104678
858,153,37,18,"1:45.399",105399
858,153,38,17,"1:44.995",104995
858,153,39,17,"1:44.580",104580
858,153,40,17,"1:44.629",104629
858,153,41,17,"1:45.226",105226
858,153,42,16,"1:45.495",105495
858,153,43,16,"1:45.177",105177
858,153,44,16,"1:45.338",105338
858,153,45,15,"1:44.920",104920
858,153,46,15,"1:44.095",104095
858,153,47,15,"1:44.093",104093
858,153,48,15,"1:45.707",105707
858,153,49,15,"1:44.852",104852
858,153,50,15,"1:44.651",104651
858,153,51,15,"1:44.730",104730
858,153,52,15,"1:44.979",104979
858,153,53,15,"1:46.827",106827
858,153,54,15,"1:44.434",104434
858,5,1,15,"2:02.351",122351
858,5,2,15,"1:51.812",111812
858,5,3,14,"1:50.787",110787
858,5,4,14,"1:51.439",111439
858,5,5,13,"1:50.380",110380
858,5,6,13,"1:49.513",109513
858,5,7,13,"1:49.345",109345
858,5,8,13,"1:49.055",109055
858,5,9,13,"1:49.089",109089
858,5,10,13,"1:49.103",109103
858,5,11,13,"1:49.048",109048
858,5,12,13,"1:48.683",108683
858,5,13,13,"1:48.967",108967
858,5,14,13,"1:49.342",109342
858,5,15,13,"1:49.295",109295
858,5,16,12,"1:50.978",110978
858,5,17,17,"2:09.837",129837
858,5,18,17,"1:48.542",108542
858,5,19,15,"1:48.435",108435
858,5,20,15,"1:48.598",108598
858,5,21,14,"1:48.462",108462
858,5,22,14,"1:48.555",108555
858,5,23,14,"1:48.134",108134
858,5,24,15,"1:49.061",109061
858,5,25,15,"1:48.147",108147
858,5,26,14,"1:48.128",108128
858,5,27,14,"1:47.914",107914
858,5,28,13,"1:47.583",107583
858,5,29,13,"1:47.681",107681
858,5,30,13,"1:49.234",109234
858,5,31,13,"1:50.015",110015
858,5,32,13,"1:47.580",107580
858,5,33,14,"1:48.067",108067
858,5,34,14,"1:47.620",107620
858,5,35,13,"1:47.500",107500
858,5,36,14,"1:48.203",108203
858,5,37,14,"1:47.265",107265
858,5,38,14,"1:47.731",107731
858,5,39,13,"1:49.473",109473
858,5,40,16,"2:09.785",129785
858,5,41,16,"1:49.269",109269
858,5,42,17,"1:48.405",108405
858,5,43,17,"1:48.476",108476
858,5,44,17,"1:47.650",107650
858,5,45,17,"1:47.066",107066
858,5,46,17,"1:47.137",107137
858,5,47,17,"1:47.032",107032
858,5,48,17,"1:47.005",107005
858,5,49,17,"1:47.089",107089
858,5,50,17,"1:46.610",106610
858,5,51,17,"1:49.476",109476
858,5,52,17,"1:46.944",106944
858,5,53,17,"1:47.412",107412
858,5,54,17,"1:47.445",107445
858,10,1,16,"2:03.333",123333
858,10,2,16,"1:52.000",112000
858,10,3,16,"1:52.192",112192
858,10,4,16,"1:51.677",111677
858,10,5,17,"1:52.768",112768
858,10,6,16,"1:51.364",111364
858,10,7,16,"1:51.194",111194
858,10,8,16,"1:50.895",110895
858,10,9,16,"1:50.973",110973
858,10,10,17,"1:51.621",111621
858,10,11,18,"1:51.114",111114
858,10,12,18,"1:50.666",110666
858,10,13,19,"1:51.274",111274
858,10,14,20,"1:51.683",111683
858,10,15,20,"1:51.150",111150
858,10,16,19,"1:50.522",110522
858,10,17,19,"1:50.782",110782
858,10,18,18,"1:50.650",110650
858,10,19,18,"1:50.503",110503
858,10,20,17,"1:50.451",110451
858,10,21,16,"1:50.308",110308
858,10,22,16,"1:50.418",110418
858,10,23,17,"1:51.325",111325
858,10,24,18,"1:53.098",113098
858,10,25,18,"1:52.281",112281
858,10,26,19,"2:12.106",132106
858,10,27,19,"1:49.295",109295
858,10,28,19,"1:51.100",111100
858,10,29,19,"1:48.941",108941
858,10,30,19,"1:48.804",108804
858,10,31,19,"1:48.489",108489
858,10,32,19,"1:48.807",108807
858,10,33,19,"1:48.453",108453
858,10,34,19,"1:48.387",108387
858,10,35,19,"1:48.419",108419
858,10,36,19,"1:48.798",108798
858,10,37,19,"1:48.774",108774
858,10,38,19,"1:48.947",108947
858,10,39,19,"1:48.637",108637
858,10,40,19,"1:48.579",108579
858,10,41,19,"1:48.312",108312
858,10,42,19,"1:48.085",108085
858,10,43,19,"1:49.002",109002
858,10,44,19,"1:51.499",111499
858,10,45,19,"2:12.337",132337
858,10,46,19,"1:50.353",110353
858,10,47,19,"1:49.919",109919
858,10,48,19,"1:48.801",108801
858,10,49,19,"1:50.436",110436
858,10,50,19,"1:50.062",110062
858,10,51,19,"1:52.364",112364
858,10,52,19,"1:49.470",109470
858,10,53,19,"1:51.758",111758
858,24,1,17,"2:03.965",123965
858,24,2,18,"1:53.452",113452
858,24,3,18,"1:53.276",113276
858,24,4,18,"1:51.985",111985
858,24,5,18,"1:51.647",111647
858,24,6,18,"1:52.625",112625
858,24,7,18,"1:51.426",111426
858,24,8,18,"1:51.492",111492
858,24,9,19,"1:51.925",111925
858,24,10,21,"1:54.323",114323
858,24,11,21,"1:51.348",111348
858,24,12,21,"1:51.306",111306
858,24,13,21,"1:51.127",111127
858,24,14,21,"1:51.521",111521
858,24,15,21,"1:51.265",111265
858,24,16,20,"1:50.999",110999
858,24,17,20,"1:51.170",111170
858,24,18,19,"1:51.035",111035
858,24,19,20,"1:51.614",111614
858,24,20,19,"1:51.277",111277
858,24,21,20,"1:52.418",112418
858,24,22,20,"1:51.550",111550
858,24,23,20,"1:50.728",110728
858,24,24,20,"1:52.890",112890
858,24,25,21,"2:13.795",133795
858,24,26,21,"1:51.400",111400
858,24,27,21,"1:51.272",111272
858,24,28,21,"1:50.985",110985
858,24,29,21,"1:51.255",111255
858,24,30,21,"1:50.578",110578
858,24,31,21,"1:50.689",110689
858,24,32,21,"1:50.709",110709
858,24,33,21,"1:50.335",110335
858,24,34,21,"1:50.957",110957
858,24,35,21,"1:53.039",113039
858,24,36,21,"1:52.957",112957
858,24,37,21,"1:52.144",112144
858,24,38,21,"1:50.667",110667
858,24,39,21,"1:50.533",110533
858,24,40,21,"1:51.147",111147
858,24,41,21,"1:52.218",112218
858,24,42,21,"1:50.958",110958
858,24,43,21,"1:51.290",111290
858,24,44,21,"1:52.207",112207
858,24,45,21,"1:49.570",109570
858,24,46,21,"1:49.423",109423
858,24,47,21,"1:50.526",110526
858,24,48,21,"1:51.324",111324
858,24,49,20,"1:49.967",109967
858,24,50,20,"1:49.722",109722
858,24,51,20,"1:49.565",109565
858,24,52,20,"1:49.242",109242
858,24,53,20,"1:50.339",110339
858,811,1,18,"2:04.355",124355
858,811,2,23,"2:08.658",128658
858,811,3,22,"1:48.934",108934
858,811,4,22,"1:49.117",109117
858,811,5,22,"1:48.990",108990
858,811,6,21,"1:49.248",109248
858,811,7,20,"1:49.937",109937
858,811,8,19,"1:51.009",111009
858,811,9,18,"1:49.548",109548
858,811,10,18,"1:48.859",108859
858,811,11,17,"1:48.855",108855
858,811,12,16,"1:48.710",108710
858,811,13,16,"1:48.713",108713
858,811,14,16,"1:48.385",108385
858,811,15,16,"1:48.407",108407
858,811,16,15,"1:48.947",108947
858,811,17,14,"1:48.987",108987
858,811,18,15,"1:49.976",109976
858,811,19,12,"1:49.964",109964
858,811,20,14,"1:52.146",112146
858,811,21,17,"2:07.752",127752
858,811,22,17,"1:48.481",108481
858,811,23,16,"1:48.678",108678
858,811,24,16,"1:47.155",107155
858,811,25,16,"1:49.316",109316
858,811,26,16,"1:49.266",109266
858,811,27,16,"1:47.440",107440
858,811,28,16,"1:47.315",107315
858,811,29,16,"1:46.828",106828
858,811,30,16,"1:46.593",106593
858,811,31,15,"1:46.534",106534
858,811,32,15,"1:46.150",106150
858,811,33,15,"1:46.349",106349
858,811,34,15,"1:46.391",106391
858,811,35,15,"1:47.941",107941
858,811,36,15,"1:48.606",108606
858,811,37,16,"1:59.253",119253
858,811,38,16,"1:46.729",106729
858,811,39,16,"1:49.203",109203
858,811,40,15,"1:46.480",106480
858,811,41,15,"1:46.639",106639
858,811,42,15,"1:46.312",106312
858,811,43,15,"1:49.191",109191
858,811,44,15,"1:49.621",109621
858,811,45,16,"1:48.335",108335
858,811,46,16,"1:47.061",107061
858,811,47,16,"1:47.191",107191
858,811,48,16,"1:47.170",107170
858,811,49,16,"1:48.137",108137
858,811,50,16,"1:47.540",107540
858,811,51,16,"1:47.617",107617
858,811,52,16,"1:47.178",107178
858,811,53,16,"1:49.885",109885
858,811,54,16,"1:48.326",108326
858,22,1,19,"2:04.360",124360
858,22,2,17,"1:51.676",111676
858,22,3,15,"1:50.501",110501
858,22,4,15,"1:50.608",110608
858,22,5,14,"1:50.969",110969
858,22,6,14,"1:49.773",109773
858,22,7,14,"1:49.965",109965
858,22,8,14,"1:49.412",109412
858,22,9,14,"1:49.535",109535
858,22,10,14,"1:49.304",109304
858,22,11,14,"1:49.180",109180
858,22,12,14,"1:50.390",110390
858,22,13,14,"1:49.184",109184
858,22,14,14,"1:49.064",109064
858,22,15,14,"1:48.968",108968
858,22,16,13,"1:49.288",109288
858,22,17,12,"1:48.881",108881
858,22,18,12,"1:50.251",110251
858,22,19,17,"2:11.317",131317
858,22,20,16,"1:47.255",107255
858,22,21,15,"1:47.024",107024
858,22,22,15,"1:47.046",107046
858,22,23,15,"1:46.939",106939
858,22,24,14,"1:46.768",106768
858,22,25,14,"1:47.015",107015
858,22,26,13,"1:46.515",106515
858,22,27,12,"1:46.563",106563
858,22,28,11,"1:46.185",106185
858,22,29,11,"1:46.499",106499
858,22,30,11,"1:46.325",106325
858,22,31,11,"1:46.679",106679
858,22,32,10,"1:46.404",106404
858,22,33,10,"1:45.923",105923
858,22,34,10,"1:47.702",107702
858,22,35,14,"2:06.160",126160
858,22,36,13,"1:45.254",105254
858,22,37,13,"1:45.130",105130
858,22,38,13,"1:45.291",105291
858,22,39,12,"1:45.022",105022
858,22,40,12,"1:46.244",106244
858,22,41,12,"1:45.981",105981
858,22,42,12,"1:45.398",105398
858,22,43,12,"1:45.840",105840
858,22,44,12,"1:45.306",105306
858,22,45,12,"1:45.069",105069
858,22,46,12,"1:44.575",104575
858,22,47,12,"1:44.451",104451
858,22,48,12,"1:45.110",105110
858,22,49,12,"1:44.644",104644
858,22,50,12,"1:44.438",104438
858,22,51,12,"1:44.797",104797
858,22,52,12,"1:44.601",104601
858,22,53,12,"1:45.520",105520
858,22,54,12,"1:45.149",105149
858,15,1,20,"2:04.833",124833
858,15,2,20,"1:53.732",113732
858,15,3,19,"1:52.538",112538
858,15,4,19,"1:52.061",112061
858,15,5,19,"1:51.686",111686
858,15,6,17,"1:50.800",110800
858,15,7,17,"1:50.238",110238
858,15,8,17,"1:50.318",110318
858,15,9,17,"1:50.875",110875
858,15,10,16,"1:49.494",109494
858,15,11,16,"1:49.383",109383
858,15,12,17,"1:51.260",111260
858,15,13,17,"1:49.881",109881
858,15,14,17,"1:49.770",109770
858,15,15,18,"1:50.155",110155
858,15,16,17,"1:49.895",109895
858,15,17,18,"1:52.528",112528
858,15,18,22,"2:10.537",130537
858,15,19,21,"1:49.610",109610
858,15,20,20,"1:49.639",109639
858,15,21,19,"1:49.356",109356
858,15,22,19,"1:51.395",111395
858,15,23,19,"1:48.845",108845
858,15,24,19,"1:48.473",108473
858,15,25,19,"1:48.520",108520
858,15,26,18,"1:48.256",108256
858,15,27,18,"1:51.231",111231
858,15,28,18,"1:48.025",108025
858,15,29,18,"1:48.003",108003
858,15,30,18,"1:47.825",107825
858,15,31,18,"1:48.296",108296
858,15,32,18,"1:50.040",110040
858,15,33,18,"1:47.820",107820
858,15,34,18,"1:47.464",107464
858,15,35,17,"1:49.439",109439
858,15,36,17,"1:47.444",107444
858,15,37,17,"1:51.329",111329
858,15,38,18,"1:49.813",109813
858,15,39,18,"1:47.773",107773
858,15,40,18,"1:48.069",108069
858,15,41,18,"1:47.538",107538
858,15,42,18,"1:49.539",109539
858,15,43,18,"2:11.206",131206
858,15,44,18,"1:50.464",110464
858,15,45,18,"1:49.142",109142
858,15,46,18,"1:52.099",112099
858,15,47,18,"1:51.578",111578
858,15,48,18,"1:49.576",109576
858,15,49,18,"1:50.759",110759
858,15,50,18,"1:50.912",110912
858,15,51,18,"1:48.256",108256
858,15,52,18,"1:47.690",107690
858,15,53,18,"1:48.496",108496
858,813,1,21,"2:05.392",125392
858,813,2,19,"1:52.447",112447
858,813,3,17,"1:51.632",111632
858,813,4,17,"1:50.484",110484
858,813,5,16,"1:50.819",110819
858,813,6,15,"1:49.470",109470
858,813,7,15,"1:50.025",110025
858,813,8,15,"1:50.040",110040
858,813,9,15,"1:49.680",109680
858,813,10,15,"1:49.294",109294
858,813,11,15,"1:49.293",109293
858,813,12,15,"1:49.520",109520
858,813,13,15,"1:49.308",109308
858,813,14,15,"1:49.400",109400
858,813,15,15,"1:49.409",109409
858,813,16,14,"1:49.448",109448
858,813,17,13,"1:48.735",108735
858,813,18,13,"1:49.059",109059
858,813,19,10,"1:49.302",109302
858,813,20,10,"1:49.050",109050
858,813,21,11,"1:49.916",109916
858,813,22,11,"1:48.956",108956
858,813,23,11,"1:49.152",109152
858,813,24,11,"1:49.151",109151
858,813,25,12,"1:50.715",110715
858,813,26,15,"2:08.380",128380
858,813,27,15,"1:46.513",106513
858,813,28,14,"1:47.719",107719
858,813,29,14,"1:46.808",106808
858,813,30,15,"1:48.797",108797
858,813,31,16,"1:58.080",118080
858,813,32,16,"1:50.481",110481
858,813,33,16,"1:46.751",106751
858,813,34,16,"1:46.009",106009
858,813,35,16,"1:45.991",105991
858,813,36,16,"1:45.855",105855
858,813,37,15,"1:46.382",106382
858,813,38,15,"1:45.675",105675
858,813,39,15,"1:48.695",108695
858,813,40,14,"1:45.522",105522
858,813,41,14,"1:49.638",109638
858,813,42,14,"1:45.737",105737
858,813,43,14,"1:45.699",105699
858,813,44,14,"1:45.379",105379
858,813,45,14,"1:45.028",105028
858,813,46,14,"1:45.265",105265
858,813,47,14,"1:45.030",105030
858,813,48,14,"1:44.960",104960
858,813,49,14,"1:45.340",105340
858,813,50,14,"1:45.412",105412
858,813,51,14,"1:44.674",104674
858,813,52,14,"1:44.628",104628
858,813,53,14,"1:45.013",105013
858,813,54,14,"1:45.475",105475
858,816,1,22,"2:06.137",126137
858,816,2,21,"1:54.041",114041
858,816,3,20,"1:52.335",112335
858,816,4,20,"1:51.801",111801
858,816,5,21,"1:52.502",112502
858,816,6,20,"1:51.367",111367
858,816,7,21,"1:52.378",112378
858,816,8,22,"1:52.274",112274
858,816,9,23,"1:52.112",112112
858,816,10,23,"1:52.046",112046
858,816,11,23,"1:51.704",111704
858,816,12,23,"1:51.468",111468
858,816,13,23,"1:51.259",111259
858,816,14,23,"1:51.251",111251
858,816,15,23,"1:51.301",111301
858,816,16,22,"1:51.196",111196
858,816,17,23,"1:52.360",112360
858,816,18,23,"2:04.449",124449
858,817,1,23,"2:06.507",126507
858,817,2,22,"1:54.175",114175
858,817,3,21,"1:52.534",112534
858,817,4,21,"1:51.684",111684
858,817,5,20,"1:51.195",111195
858,817,6,19,"1:51.443",111443
858,817,7,19,"1:51.293",111293
858,817,8,20,"1:52.411",112411
858,817,9,20,"1:51.091",111091
858,817,10,22,"1:54.232",114232
858,817,11,22,"1:51.458",111458
858,817,12,22,"1:51.277",111277
858,817,13,22,"1:51.326",111326
858,817,14,22,"1:51.290",111290
858,817,15,22,"1:51.378",111378
858,817,16,21,"1:51.231",111231
858,817,17,21,"1:51.023",111023
858,817,18,21,"1:52.995",112995
858,817,19,22,"2:11.145",131145
858,817,20,21,"1:49.976",109976
858,817,21,21,"1:51.253",111253
858,817,22,21,"1:50.284",110284
858,817,23,21,"1:49.215",109215
858,817,24,21,"1:49.179",109179
858,817,25,20,"1:50.065",110065
858,817,26,20,"1:49.044",109044
858,817,27,20,"1:49.741",109741
858,817,28,20,"1:49.965",109965
858,817,29,20,"1:49.095",109095
858,817,30,20,"1:49.009",109009
858,817,31,20,"1:48.713",108713
858,817,32,20,"1:48.543",108543
858,817,33,20,"1:48.599",108599
858,817,34,20,"1:48.328",108328
858,817,35,20,"1:48.274",108274
858,817,36,20,"1:48.673",108673
858,817,37,20,"1:49.185",109185
858,817,38,20,"1:49.242",109242
858,817,39,20,"1:49.265",109265
858,817,40,20,"1:49.262",109262
858,817,41,20,"1:51.119",111119
858,817,42,20,"2:13.603",133603
858,817,43,20,"1:50.718",110718
858,817,44,20,"1:50.341",110341
858,817,45,20,"1:51.897",111897
858,817,46,20,"1:49.601",109601
858,817,47,20,"1:49.273",109273
858,817,48,20,"1:53.317",113317
858,20,1,24,"2:54.331",174331
859,20,1,1,"1:22.384",82384
859,20,2,1,"1:18.240",78240
859,20,3,1,"1:18.239",78239
859,20,4,1,"1:17.784",77784
859,20,5,1,"1:17.879",77879
859,20,6,1,"1:17.890",77890
859,20,7,1,"1:17.845",77845
859,20,8,1,"1:18.002",78002
859,20,9,1,"1:17.806",77806
859,20,10,1,"1:18.207",78207
859,20,11,1,"1:18.120",78120
859,20,12,1,"1:18.595",78595
859,20,13,1,"1:18.549",78549
859,20,14,1,"1:18.628",78628
859,20,15,1,"1:18.867",78867
859,20,16,1,"1:18.807",78807
859,20,17,2,"1:22.721",82721
859,20,18,3,"1:32.532",92532
859,20,19,2,"1:18.073",78073
859,20,20,2,"1:18.169",78169
859,20,21,1,"1:18.161",78161
859,20,22,1,"1:17.805",77805
859,20,23,1,"1:17.303",77303
859,20,24,1,"1:17.625",77625
859,20,25,1,"1:17.458",77458
859,20,26,1,"1:17.333",77333
859,20,27,1,"1:17.640",77640
859,20,28,1,"1:18.056",78056
859,20,29,1,"1:17.590",77590
859,20,30,2,"1:19.136",79136
859,20,31,2,"1:18.129",78129
859,20,32,2,"1:17.601",77601
859,20,33,2,"1:17.191",77191
859,20,34,2,"1:17.178",77178
859,20,35,2,"1:17.269",77269
859,20,36,2,"1:17.635",77635
859,20,37,2,"1:17.288",77288
859,20,38,1,"1:17.704",77704
859,20,39,1,"1:21.214",81214
859,20,40,2,"1:30.990",90990
859,20,41,2,"1:16.989",76989
859,20,42,2,"1:16.953",76953
859,20,43,2,"1:17.072",77072
859,20,44,2,"1:16.776",76776
859,20,45,2,"1:16.310",76310
859,20,46,2,"1:16.479",76479
859,20,47,2,"1:16.917",76917
859,20,48,2,"1:16.474",76474
859,20,49,2,"1:16.652",76652
859,20,50,2,"1:16.817",76817
859,20,51,2,"1:16.770",76770
859,20,52,2,"1:17.067",77067
859,20,53,2,"1:16.982",76982
859,20,54,2,"1:16.751",76751
859,20,55,2,"1:16.747",76747
859,20,56,2,"1:16.519",76519
859,20,57,2,"1:16.473",76473
859,20,58,2,"1:16.774",76774
859,20,59,1,"1:20.195",80195
859,20,60,2,"1:32.657",92657
859,20,61,2,"1:19.157",79157
859,20,62,2,"1:16.420",76420
859,20,63,2,"1:16.191",76191
859,20,64,2,"1:16.364",76364
859,20,65,2,"1:16.652",76652
859,20,66,2,"1:16.266",76266
859,20,67,2,"1:16.235",76235
859,20,68,2,"1:16.076",76076
859,20,69,2,"1:16.159",76159
859,20,70,2,"1:16.569",76569
859,20,71,2,"1:16.341",76341
859,17,1,2,"1:23.527",83527
859,17,2,2,"1:19.337",79337
859,17,3,2,"1:18.273",78273
859,17,4,2,"1:18.033",78033
859,17,5,2,"1:18.165",78165
859,17,6,2,"1:18.055",78055
859,17,7,2,"1:18.170",78170
859,17,8,2,"1:18.038",78038
859,17,9,2,"1:18.260",78260
859,17,10,2,"1:18.247",78247
859,17,11,2,"1:18.074",78074
859,17,12,2,"1:18.219",78219
859,17,13,2,"1:18.422",78422
859,17,14,2,"1:18.342",78342
859,17,15,2,"1:18.540",78540
859,17,16,2,"1:18.975",78975
859,17,17,1,"1:19.044",79044
859,17,18,1,"1:22.827",82827
859,17,19,3,"1:32.398",92398
859,17,20,3,"1:17.769",77769
859,17,21,2,"1:17.612",77612
859,17,22,2,"1:17.654",77654
859,17,23,2,"1:17.484",77484
859,17,24,2,"1:17.564",77564
859,17,25,2,"1:17.030",77030
859,17,26,2,"1:17.055",77055
859,17,27,2,"1:17.030",77030
859,17,28,2,"1:17.167",77167
859,17,29,2,"1:17.696",77696
859,17,30,1,"1:17.208",77208
859,17,31,1,"1:17.812",77812
859,17,32,1,"1:17.145",77145
859,17,33,1,"1:16.959",76959
859,17,34,1,"1:17.038",77038
859,17,35,1,"1:17.137",77137
859,17,36,1,"1:17.462",77462
859,17,37,1,"1:17.310",77310
859,17,38,2,"1:21.070",81070
859,17,39,2,"1:31.288",91288
859,17,40,1,"1:16.484",76484
859,17,41,1,"1:16.600",76600
859,17,42,1,"1:16.395",76395
